date,event_name,continent,country_code,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,uv_index,condition,event_type
17-08-2024,"M 4.1 - 68 km WSW of Katastárion, Greece",eur,GRC,37.72770857,20.0054,28.3,28.9,27.8,74,34.6,0,7,Sunny,EQ
16-08-2024,Flood in Belgium,eur,BEL,51.05110765,4.364980443,19.1,23.7,16.4,79,22,0.7,5,Light drizzle,FL
15-08-2024,"M 4.0 - 9 km N of Babino Polje, Croatia",eur,HRV,42.86270857,17.577,29.6,38.5,22,36,19.1,0,9,Sunny,EQ
15-08-2024,Flood in Germany,eur,DEU,54.2287872,9.487619843,20.5,24.4,17.5,76,16.2,0.03,5,Fog,FL
15-08-2024,Flood in Spain,eur,ESP,42.09760215,-7.148701122,22.1,35,10.7,40,18,0,8,Sunny,FL
15-08-2024,Flood in France,eur,FRA,45.28926855,5.633798771,18.4,23.6,14.9,82,9.4,5.31,5,Patchy rain possible,FL
13-08-2024,"M 4.5 - 4 km WNW of Rasinja, Croatia",eur,HRV,46.24710857,16.6575,28.1,36.1,20.7,50,10.4,0,9,Sunny,EQ
09-08-2024,"M 4.8 - 101 km SW of Kýthira, Greece",eur,GRC,35.44890857,22.3395,26.8,27.7,26,68,27,0,7,Partly cloudy,EQ
09-08-2024,Flood in Poland,eur,POL,50.33674335,19.32210889,25.4,31.8,19.6,40,11.9,0.11,7,Patchy rain possible,FL
08-08-2024,Flood in Estonia,eur,EST,58.36556985,26.68623894,18.3,23.4,13.2,69,7.9,0,6,Sunny,FL
07-08-2024,"Wildfire in Crete, Greece",eur,GRC,35.154364,24.707011,25.9,28.5,22.7,57,17.3,0,7,Sunny,WF
07-08-2024,"M 4.2 - 27 km SSE of Moíres, Greece",eur,GRC,34.85650857,24.9403,26.2,29.6,22.4,52,34.6,0,7,Sunny,EQ
06-08-2024,"M 4.0 - 3 km W of Grębocice, Poland",eur,POL,51.65060857,16.1202,18.5,23.9,12.2,57,14.8,0,6,Partly cloudy,EQ
27-09-2024,"Drought in Bosnia  and  Herzegovina, Bulgaria, Belarus, Czech Republic, Croatia, Hungary, Lithuania, Moldova, Poland, Romania, Serbia, Russia, Ukraine",eur,ROU,45.5215,24,21.1,29.5,15.1,49,10.1,0,7,Sunny,DR
27-09-2024,"Drought in Kazakhstan, Moldova, Romania, Russia, Ukraine",eur,UKR,47.98,34.5,19.7,24.9,16.6,59,20.9,0,6,Sunny,DR
27-09-2024,"M 4.0 - 89 km WSW of Palaióchora, Greece",eur,GRC,35.05750857,22.7369,24,27.6,20.2,58,13.3,0,7,Sunny,EQ
26-09-2024,"Flood in Albania, Montenegro",eur,ALB,42.2507677,19.59597231,21,26,17.1,65,7.2,0,7,Sunny,FL
25-09-2024,Flood in Croatia,eur,SRB,45.673449,18.957527,16.6,19.9,14.6,83,18,0.29,4,Patchy rain possible,FL
25-09-2024,Flood in Italy,eur,ITA,40.8148003,14.62949357,19.9,24.3,17,71,12.6,0.25,5,Patchy rain possible,FL
23-09-2024,Flood in United Kingdom,eur,GBR,52.84789125,-2.165016031,14.4,15.6,13.2,96,12.6,6.21,4,Light rain shower,FL
22-09-2024,Flood in Germany,eur,DEU,52.075383,14.735794,16.9,24,11.4,60,11.2,0,6,Sunny,FL
22-09-2024,"M 4.5 - 10 km SSW of Pribinić, Bosnia and Herzegovina",eur,BIH,44.57430857,17.6476,14.9,21.9,8.9,60,7.2,0,6,Sunny,EQ
21-09-2024,"M 3.8 - 13 km WNW of Favignana, Italy",eur,ITA,38.03210857,12.1978,21.9,23.4,20.2,69,13,0,5,Overcast,EQ
20-09-2024,Flood in Greece,eur,GRC,37.7561803,23.66690056,22.5,25.3,20.4,57,20.9,0.02,6,Patchy rain possible,FL
20-09-2024,Flood in Spain,eur,ESP,40.44592555,0.409663149,20.4,21.9,18.7,80,20.9,21.44,5,Light rain shower,FL
19-09-2024,Flood in Italy,eur,ITA,46.1143783,13.04694239,17.3,22.9,13.7,64,13.7,0,5,Overcast,FL
19-09-2024,Forest fires in Portugal,eur,PRT,41.10366277,-8.488322744,20.2,24.6,17.1,55,15.1,0,6,Partly cloudy,WF
18-09-2024,"Flood in Dresden, Germany",eur,DEU,51.051891,13.72982,17,22.8,12.1,65,21.6,0,6,Partly cloudy,FL
18-09-2024,"Flood in Austria, Czech Republic, Germany, Poland, Romania, Slovakia",eur,CZE,49.85919045,17.67208953,15.6,22.5,10.4,71,17.6,2.05,6,Partly cloudy,FL
18-09-2024,"Flood in Emilia-Romagna, Italy",eur,ITA,44.281576,11.891452,14.5,15.4,13.6,88,15.5,12.61,4,Light rain shower,FL
15-09-2024,Wildfire in Portugal,eur,PRT,40.684092,-8.508224,20.8,27.4,16.2,41,18.7,0,7,Sunny,WF
14-09-2024,Wildfire in Portugal 1022227,eur,PRT,40.74965166,-8.416357945,21.7,30.2,14.7,33,14.4,0,8,Sunny,WF
14-09-2024,"Wildfire in Ukraine, Russian Federation 1022230",eur,UKR,48.72466291,39.62468632,24.1,30.2,16.5,27,32.4,0,8,Sunny,WF
14-09-2024,"M 4.3 - 68 km SE of Ramatuelle, France",eur,FRA,42.84880857,7.2282,17.5,22.9,12.3,43,22.7,0,6,Partly cloudy,EQ
14-09-2024,"Flood in Lower Austria, Austria",eur,AUT,48.185061,16.376631,6.4,9.4,4.6,89,47.5,82.95,2,Moderate rain,FL
14-09-2024,"Flood in Brandenbourg, Germany",eur,POL,51.948906,14.700623,13.9,18.4,11.3,67,31,0.43,4,Overcast,FL
14-09-2024,"Flood in Galati and Vaslui counties, Romania",eur,ROU,45.788551,27.668568,21.2,25.4,18.1,72,17.3,12.84,6,Light rain shower,FL
14-09-2024,Flood in Slovenia,eur,SVN,46.14902825,14.62628893,8.4,12.7,6,79,13.7,13.51,3,Moderate rain,FL
14-09-2024,Flood in South West Poland,eur,POL,50.603763,16.667259,11.4,12.3,10.2,94,40.3,27.34,3,Light rain shower,FL
13-09-2024,Wildfire in Portugal 1022235,eur,PRT,41.59932882,-7.897557084,18.8,26.4,13.1,49,17.3,0,7,Sunny,WF
13-09-2024,"Flood in March, Morava Basins, Slovakia",eur,SVK,48.394821,16.913951,8.2,8.7,7.6,92,45,51.99,2,Moderate rain,FL
13-09-2024,"Flood on the Danube in Hungary, Austria, and Slovakia",eur,HUN,47.750803,17.974132,9.3,9.7,8.7,93,35.6,38.56,2,Moderate rain,FL
13-09-2024,"Flood in Bulgaria, Romania",eur,BGR,43.1822525,27.68676793,23.1,27.3,19.8,71,24.5,0.61,6,Patchy rain possible,FL
09-11-2024,"M 4.6 - 24 km NNE of Levídion, Greece",eur,GRC,37.94310857,22.3535,19.3,23.6,16.2,78,7.9,4.37,5,Patchy light rain with thunder,EQ
09-11-2024,Flood in Croatia,eur,HRV,42.6924314,17.27060656,22.8,23.8,21.4,57,18.7,0,6,Sunny,FL
09-11-2024,Flood in Norway,eur,NOR,60.9850657,10.84452824,7.8,13,2.8,77,16.9,0.6,3,Patchy rain possible,FL
09-09-2024,Flood in France,eur,FRA,45.3416144,6.858755274,5.6,8.9,1.7,94,15.1,6.47,2,Patchy rain possible,FL
09-09-2024,Flood in Spain,eur,ESP,42.2814642,-2.482804975,16.6,24,11.1,67,22.3,0,6,Partly cloudy,FL
09-09-2024,Flood in United Kingdom,eur,GBR,51.55703115,-3.564206618,13.1,15.3,11.2,76,28.4,0.01,4,Overcast,FL
09-06-2024,"Wildfires in Saxony-Anhalt, Germany",eur,DEU,51.778454,12.40477,23.8,30.4,19,38,23.8,0,8,Sunny,WF
09-04-2024,Rivers in Europe Burst Their Banks,eur,POL,50.81823064,17.64584694,26.2,33.2,19.6,32,22.3,0,8,Sunny,FL
09-03-2024,"M 5.1 - 107 km WNW of Höfn, Iceland",eur,ISL,64.61220857,-17.3224,11,14.8,7.9,72,18.4,0.07,3,Cloudy,EQ
09-02-2024,"M 4.1 - 25 km NW of Itháki, Greece",eur,GRC,38.54910857,20.4821,27,28.3,25.9,62,17.3,0,7,Sunny,EQ
31-08-2024,Wildfire in The Republic of North Macedonia 1021975,eur,MKD,41.33402182,21.6417241,20.1,28.3,13.8,60,18.4,1.21,6,Patchy light rain,WF
29-08-2024,"Reykjanes Volcano, Iceland",eur,ISL,63.86600857,-22.717,9.1,10.3,8.1,79,21.2,0,3,Cloudy,VO
28-09-2024,Flood in Italy,eur,ITA,46.1143783,13.04694239,15.7,19.9,10.5,84,21.6,16.11,4,Light rain shower,FL
28-09-2024,"Drought in Bosnia  and  Herzegovina, Bulgaria, Belarus, Czech Republic, Croatia, Hungary, Lithuania, Moldova, Poland, Romania, Serbia, Russia, Ukraine",eur,ROU,45.5215,24,21,30,14.6,46,12.6,0,7,Sunny,DR
28-09-2024,"Drought in Kazakhstan, Moldova, Romania, Russia, Ukraine",eur,UKR,47.98,34.5,20.4,26.6,15.8,54,22,0,7,Sunny,DR
29-09-2024,"Drought in Bosnia  and  Herzegovina, Bulgaria, Belarus, Czech Republic, Croatia, Hungary, Lithuania, Moldova, Poland, Romania, Serbia, Russia, Ukraine",eur,ROU,45.5215,24,11.6,17.6,6,86,13.7,36.91,4,Moderate rain,DR
29-09-2024,"Drought in Kazakhstan, Moldova, Romania, Russia, Ukraine",eur,UKR,47.98,34.5,19.5,24.2,15.7,46,25.6,0,6,Sunny,DR
30-09-2024,"Drought in Bosnia  and  Herzegovina, Bulgaria, Belarus, Czech Republic, Croatia, Hungary, Lithuania, Moldova, Poland, Romania, Serbia, Russia, Ukraine",eur,ROU,45.5215,24,7,8.3,5.9,88,12.6,5.48,2,Light rain shower,DR
30-09-2024,"Drought in Kazakhstan, Moldova, Romania, Russia, Ukraine",eur,UKR,47.98,34.5,19.8,24.7,15.2,44,22.3,0,6,Partly cloudy,DR
29-09-2024,"Wildfire in Corinthia, Greece",eur,GRC,38.11056,22.441836,18.6,26.4,11.2,56,23.8,0,7,Sunny,WF
10-01-2024,"Drought in Bosnia  and  Herzegovina, Bulgaria, Belarus, Czech Republic, Croatia, Hungary, Lithuania, Moldova, Poland, Romania, Serbia, Russia, Ukraine",eur,ROU,45.5215,24,7.6,11.7,5.2,86,6.5,0.3,3,Patchy rain possible,DR
10-01-2024,"Drought in Kazakhstan, Moldova, Romania, Russia, Ukraine",eur,UKR,47.98,34.5,19,23.5,15.2,43,28.4,0,6,Sunny,DR
10-01-2024,Forest fires in Greece,eur,GRC,38.08210164,22.50315612,15.9,22.6,11,63,4,0,6,Sunny,WF
28-09-2024,Wildfire in Greece 1022468,eur,GRC,38.1447992,22.48446503,22.3,27.5,17.2,50,11.2,0,6,Overcast,WF
22-09-2024,"M 4.6 - 8 km ESE of Maslovare, Bosnia and Herzegovina",eur,BIH,44.57750857,17.63,14.9,21.9,8.9,60,7.2,0,6,Sunny,EQ
16-09-2024,"M 5.2 - 8 km N of Cașoca, Romania",eur,ROU,45.61530857,26.2679,10.2,14.6,6,76,10.4,0.16,3,Patchy rain possible,EQ
10-03-2024,"Drought in Bosnia  and  Herzegovina, Bulgaria, Belarus, Czech Republic, Croatia, Hungary, Lithuania, Moldova, Poland, Romania, Serbia, Russia, Ukraine",eur,ROU,45.5215,24,13.9,21,8.1,59,7.6,0,5,Cloudy,DR
10-03-2024,"Drought in Kazakhstan, Moldova, Romania, Russia, Ukraine",eur,UKR,47.98,34.5,17.2,23.2,12.9,49,20.5,0,6,Partly cloudy,DR
10-01-2024,"M 4.1 - 8 km NE of Konispol, Albania",eur,ALB,39.76500857,20.2505,19.5,21.9,16.8,51,19.1,0,6,Sunny,EQ
09-04-2024,"M 2.9 - 1 km WSW of Agres, Spain",eur,ESP,38.82830857,-0.5305,20.8,23.3,18.2,84,13,6.47,5,Light rain shower,EQ
09-03-2024,"M 5.1 - 107 km WNW of Höfn, Iceland",eur,ISL,64.61050857,-17.332,11,14.8,7.9,72,18.4,0.07,3,Cloudy,EQ
10-06-2024,"Drought in Bosnia  and  Herzegovina, Bulgaria, Belarus, Czech Republic, Croatia, Hungary, Lithuania, Moldova, Poland, Romania, Serbia, Russia, Ukraine",eur,ROU,45.5215,24,12,13.7,10.3,89,5.8,2.15,3,Light rain shower,DR
10-06-2024,"Drought in Kazakhstan, Moldova, Romania, Russia, Ukraine",eur,UKR,47.98,34.5,19.9,26.9,14.9,56,19.8,0,7,Sunny,DR
10-05-2024,Flood in Bosnia  and  Herzegovina,eur,BIH,45.11796715,17.00222519,10.7,11.4,10.2,96,4.3,8.78,3,Light rain shower,FL
10-04-2024,Flood in Croatia and Slovenia,eur,HRV,45.471715,15.548095,10.9,12.1,9.9,91,12.2,11.22,3,Patchy rain possible,FL
10-04-2024,"Flood in Croatia, Slovakia",eur,HRV,45.00061485,13.7795872,15.1,16.6,13.5,79,40.7,13.52,4,Light rain shower,FL
10-04-2024,Flood in Italy,eur,ITA,44.4495065,8.892691908,13.3,16.6,11.8,80,17.3,1.27,4,Light drizzle,FL
10-04-2024,Flood in Bosnia and Herzegovina,eur,BIH,43.450288,17.694091,18.1,21.1,13.8,86,27.7,32.45,5,Moderate or heavy rain shower,FL
10-03-2024,Flood in France,eur,FRA,47.32330165,6.018384586,10.6,13.6,7.4,89,15.8,3.1,3,Light rain shower,FL
10-08-2024,"Drought in Bosnia  and  Herzegovina, Bulgaria, Belarus, Croatia, Hungary, Lithuania, Poland, Romania, Serbia, Russia, Ukraine",eur,ROU,45.5215,24.5,13.2,20.6,7.6,57,8.3,0,5,Overcast,DR
10-08-2024,"Drought in Moldova, Romania, Russia, Ukraine",eur,UKR,47.98,34.5,15.4,18.7,13.4,60,33.5,0.02,4,Patchy rain possible,DR
10-07-2024,"M 4.8 - 37 km S of Palekastro, Greece",eur,GRC,34.91140857,26.2324,23.1,25,21.3,69,17.3,0,7,Sunny,EQ
10-07-2024,Flood in Italy,eur,ITA,46.1143783,13.04694239,14.2,17.4,11.1,79,5.4,0.57,4,Patchy rain possible,FL
10-07-2024,Flood in Ireland,eur,IRL,51.68087473,-9.4523603,12.4,14.2,10.3,90,26.3,10.62,3,Light rain shower,FL
10-06-2024,"M 5.1 - 95 km SSE of Akureyri, Iceland",eur,ISL,64.89540857,-17.6755,-2.6,1.2,-7,89,7.6,0.23,1,Light snow,EQ
10-06-2024,Flood in Montenegro,eur,MNE,42.621715,19.08950689,8.5,14.7,4.2,84,7.2,7.73,3,Patchy light rain with thunder,FL
10-06-2024,"Flood in Albania, The Republic of North Macedonia",eur,ALB,40.45106355,19.49198824,18.9,22.3,16.9,67,15.5,0.79,5,Patchy rain possible,FL
10-04-2024,"Wildfire in Geraki, Greece",eur,GRC,37.83,21.4163,22,27.8,17.5,58,19.8,0,7,Partly cloudy,WF
05-09-2024,"Burn Off, CUMMING RD",aus,AUS,-32.22151561,115.8918313,22.2,25.2,19.6,49,32.8,0.2,8,Partly cloudy,Misc
05-09-2024,"Rescue, NINGALOO-YARDIE CREEK RD",aus,AUS,-22.23208502,113.8428943,25.1,29.1,22.1,52,20.5,0,8,Partly cloudy,Misc
05-09-2024,"Bushfire, HADLEY RD",aus,AUS,-34.05434399,115.0634638,20.2,23.1,17.6,51,27.7,0.3,7,Partly cloudy,WF
05-09-2024,"Vehicle Fire, NORTH WEST COASTAL HWY",aus,AUS,-28.45504,114.63474,23.1,26.8,20.9,47,27.7,0,8,Sunny,Misc
05-09-2024,"M 6.2 - 66 km NNE of Angoram, Papua New Guinea",aus,PNG,-3.43799143,144.2508,25.3,25.9,24.6,91,18.4,12.67,7,Light rain shower,EQ
05-09-2024,"Smell of Gas, PANIZZA RD",aus,AUS,-31.48617599,119.3657489,19.8,24.5,15.4,35,32.4,0,7,Partly cloudy,Misc
05-09-2024,Drought in Australia,aus,AUS,-33.41,122,16.5,22.2,12.3,66,24.5,0,6,Overcast,DR
05-09-2024,Drought in Australia,aus,AUS,-35.931,140.2383909,15.7,22.2,10.3,48,11.2,0,7,Partly cloudy,DR
04-09-2024,"Structure Fire, JOHNS ST",aus,AUS,-32.20285009,121.7872017,16.9,22.7,11.6,55,27.7,0,6,Overcast,WF
04-09-2024,"Road Crash, NORTH WEST COASTAL HWY",aus,AUS,-20.75206,117.03569,24.7,28.9,19.3,52,55.4,9.45,7,Light drizzle,Misc
04-09-2024,"Bushfire, ORD RIVER",aus,AUS,-18.257209,127.798069,25.9,30.5,21.2,26,33.5,0,9,Sunny,WF
04-09-2024,"Burn Off, BROCKMAN RD",aus,AUS,-33.318735,117.35104,14.8,20.7,10.6,64,23,0,7,Partly cloudy,Misc
03-09-2024,"Burn Off, BOODJIDUP RD",aus,AUS,-33.98413663,115.0554799,16.5,19.8,14.2,60,26.3,0.03,5,Patchy rain possible,Misc
03-09-2024,"Burn Off, CORAMUP RD",aus,AUS,-33.75133,121.9415,18.4,20.3,16.9,61,29.5,0.22,6,Cloudy,Misc
03-09-2024,"Burn Off, CURTISS RD",aus,AUS,-34.98939462,117.9015036,15.9,18.1,12.8,59,22,0.09,5,Patchy rain possible,Misc
03-09-2024,"Burn Off, CAVES RD",aus,AUS,-33.70973503,115.0318096,16.5,19.8,14.2,60,26.3,0.03,5,Patchy rain possible,Misc
03-09-2024,"Road Crash, LAGRANGE",aus,AUS,-18.734442,121.859818,29.4,30,28.7,77,16.9,4.87,8,Patchy rain possible,Misc
02-09-2024,Wildfire in Australia 1021963,aus,AUS,-26.61945602,120.4450158,34,41,26.9,15,40,0,13,Sunny,WF
02-09-2024,"M 3.5 - 31 km WNW of Raumati Beach, New Zealand",aus,NZL,-40.77179143,174.6281,17.3,19.8,15,73,17.6,0.3,7,Cloudy,EQ
02-09-2024,"Bushfire, KING LEOPOLD RANGES",aus,AUS,-17.11050259,125.5211799,33.7,39.8,28.7,38,24.1,0.47,11,Patchy rain possible,WF
02-09-2024,"Fire, STURT CREEK",aus,AUS,-20.082384,127.882616,30.9,36.5,26.7,41,32,0,11,Cloudy,Misc
02-09-2024,"Burn Off, IVANHOE RD",aus,AUS,-15.72916,128.71058,29.6,33.8,26.6,63,29.9,0.08,10,Patchy rain possible,Misc
02-09-2024,"Burn Off, WALKER ST",aus,AUS,-33.96748,118.48525,28.8,38.5,19.1,26,29.5,0,12,Sunny,Misc
01-09-2024,"M 6.4 - 56 km S of Panguna, Papua New Guinea",aus,PNG,-6.77349143,155.5322,28.6,29.7,27.8,73,12.6,3.98,9,Patchy rain possible,EQ
01-09-2024,SOLOMON ISLANDS,aus,SLB,-11.2652,162.2315,27.5,29,26.1,79,6.1,5.64,9,Patchy rain possible,EQ
01-09-2024,"M 5.3 - 36 km N of Kandrian, Papua New Guinea",aus,PNG,-5.82949143,149.5363,26.5,30.4,24.1,84,9,9.58,10,Patchy rain possible,EQ
01-09-2024,"Bushfire, REST AREA JACUP",aus,AUS,-33.83136,119.25396,22.5,29.9,16.5,55,36.7,0.01,9,Patchy rain possible,WF
31-08-2024,"Burn Off, JURIEN BAY VSTA",aus,AUS,-30.30872722,115.1011849,12.7,16.4,9.1,73,19.8,0.13,5,Patchy rain possible,Misc
31-08-2024,"Active Alarm, MACPHERSON ST",aus,AUS,-17.94972,122.2278,25.7,26.8,25,78,25.9,0,8,Sunny,Misc
31-08-2024,"Bushfire, POINT SAMSON-ROEBOURNE RD",aus,AUS,-20.64812,117.16342,27,31.6,24,42,20.2,0,9,Sunny,WF
31-08-2024,"Fire, CASHMANS BORE MINE",aus,AUS,-25.96725661,118.6194124,15.3,22.2,9.1,43,22,0,7,Sunny,Misc
30-08-2024,"Fire, MAUDS LANDING-WARROORA RD",aus,AUS,-23.14200435,113.7794589,21.6,27,17.7,61,37.4,0,8,Sunny,Misc
29-08-2024,"Fire, MARDIWAH LOOP",aus,AUS,-18.21235115,127.6540301,28.3,35.4,21.6,23,25.9,0,10,Sunny,Misc
29-08-2024,"Storm Advice, Rocky Gully, Western Australia",aus,AUS,-34.51353,117.0102,11.8,15.3,9.2,76,23,8.2,5,Light rain shower,SW
28-08-2024,"M 4.5 - 155 km NNW of Arawa, Papua New Guinea",aus,PNG,-4.85179143,155.1021,22.6,29.2,18.6,88,7.2,7.08,7,Light rain shower,EQ
28-08-2024,"Structure Fire, MOSCONI CIR",aus,AUS,-30.77291652,121.4554229,17.7,25.3,9.7,57,24.1,0,8,Sunny,WF
27-08-2024,"M 4.7 - 106 km N of Finschhafen, Papua New Guinea",aus,PNG,-5.54849143,147.8876,23.9,25.3,23.2,89,13.3,8.94,7,Light rain shower,EQ
26-08-2024,"Bushfire, WATERBANK",aus,AUS,-17.731,122.281,28.7,32.1,25.7,44,32.8,0,9,Sunny,WF
26-08-2024,"Storm Advice, North Walpole, Western Australia",aus,AUS,-34.64528,116.6244,15.6,19.5,12.4,78,20.5,0.9,5,Light rain shower,SW
26-08-2024,Wildfire in Australia 1021897,aus,AUS,-17.13402566,124.9984925,31.6,38.8,24.5,20,24.5,0,10,Sunny,WF
26-08-2024,"Burn Off, LOT 219 MINILYA-EXMOUTH RD",aus,AUS,-22.01825571,114.1089187,22.9,29.1,18.8,42,23,0,8,Sunny,Misc
26-08-2024,"Bushfire, NEWMAN",aus,AUS,-22.621,119.901,21.4,29.1,13.9,25,20.9,0,8,Sunny,WF
26-08-2024,"Vehicle Fire, EURARDY",aus,AUS,-27.358627,114.632151,17.2,22.5,13.5,68,18.4,0,7,Sunny,Misc
26-08-2024,Flood in Papua New Guinea,aus,PNG,-6.729092472,147.0008109,24.9,27.2,23,85,13.3,12.64,7,Light rain shower,FL
25-08-2024,"M 6.9 - 72 km W of Pangai, Tonga",aus,TON,-19.70549143,-175.0411,23.3,23.5,23,76,38.2,1.08,6,Patchy rain possible,EQ
25-08-2024,Wildfire in Australia 1021829,aus,AUS,-16.91660993,136.1071655,26,35.5,20.6,65,32.4,0,10,Sunny,WF
25-08-2024,Wildfire in Australia 1021867,aus,AUS,-25.38624689,148.1489652,23.4,30.5,17.2,43,20.5,0,9,Sunny,WF
25-08-2024,"Storm Advice, Pink Lake, Western Australia",aus,AUS,-33.847614,121.8517,12.6,16,10.6,70,45.4,1.69,5,Light rain shower,SW
24-08-2024,Wildfire in Australia 1021836,aus,AUS,-19.33144228,133.6119627,26.7,34.4,19.6,21,16.9,0,9,Sunny,WF
23-08-2024,"Burn Off, WATERBANK",aus,AUS,-17.2524,122.5713,24.2,25,23.6,82,28.4,0,7,Sunny,Misc
23-08-2024,Wildfire in Australia 1021734,aus,AUS,-27.92069533,150.8099745,17.2,23.7,12.2,51,13.3,0,7,Sunny,WF
23-08-2024,"M 4.8 - 14 km E of Denman, Australia",aus,AUS,-32.33589143,150.8412,12.3,18.7,7.5,69,6.8,0,6,Partly cloudy,EQ
23-08-2024,"Active Alarm, WONGAN HILLS",aus,AUS,-30.894284,116.725488,14.5,19.7,10.7,82,33.8,2.38,5,Light rain shower,Misc
22-08-2024,Wildfire in Australia 1021703,aus,AUS,-24.63349778,146.9654957,20.4,28.4,13.1,51,24.8,0,8,Sunny,WF
22-08-2024,Eruption  White Island,aus,NZL,-37.5155,177.18,9.2,12.1,5.3,82,8.6,0.14,4,Patchy rain possible,VO
21-08-2024,Wildfire in Australia 1021667,aus,AUS,-20.87189422,140.279238,27.2,32.8,22.1,25,16.9,0,9,Sunny,WF
21-08-2024,Wildfire in Australia 1021753,aus,AUS,-25.00068219,131.0788188,21.6,29.2,13.2,24,17.3,0,8,Sunny,WF
18-08-2024,"M 4.6 - 62 km WNW of Merredin, Australia",aus,AUS,-31.30890857,117.674,10.2,14,6.6,80,40,1.53,4,Light rain shower,EQ
17-08-2024,"M 4.6 - 77 km NE of Kimbe, Papua New Guinea",aus,PNG,-5.02309143,150.6495,25.8,31.5,23,83,8.3,4.77,8,Light rain shower,EQ
17-08-2024,"M 4.4 - 20 km NNE of Tiniroto, New Zealand",aus,NZL,-38.54519143,177.646,13,16.6,9.8,78,15.5,1.78,5,Patchy rain possible,EQ
17-08-2024,"M 5.7 - 122 km SW of Houma, Tonga",aus,TON,-21.80329143,-176.2293,22.1,22.7,21.7,70,38.2,0.81,6,Patchy rain possible,EQ
15-08-2024,Wildfire in Australia 1021422,aus,AUS,-19.39685695,146.4625476,20.5,24.3,17.6,70,12.6,0,7,Sunny,WF
14-08-2024,"M 4.9 - 160 km SSW of Lakatoro, Vanuatu",aus,VUT,-17.35189143,166.7567,22.9,23.7,22.5,72,36.7,0.99,6,Patchy rain possible,EQ
14-08-2024,Forest fires in Australia,aus,AUS,-14.10469665,131.9991416,24.2,33.2,16.2,29,15.5,0,9,Sunny,WF
13-08-2024,"M 4.8 - 39 km E of Ambunti, Papua New Guinea",aus,PNG,-4.22329143,143.1705,27.1,29.3,25,82,15.5,5.12,7,Patchy rain possible,EQ
13-08-2024,Wildfire in Australia 1021359,aus,AUS,-15.89156823,133.2090303,23.9,32.8,15,41,20.9,0,9,Sunny,WF
13-08-2024,"M 5.1 - 154 km W of Panguna, Papua New Guinea",aus,PNG,-6.40999143,154.0976,22.5,28,18.8,90,8.6,10.42,7,Light rain shower,EQ
09-08-2024,"M 4.1 - 101 km SSE of Panguna, Papua New Guinea",aus,SLB,-7.14389143,155.762,26.8,27.6,26.2,76,25.9,4.07,7,Light rain shower,EQ
09-08-2024,Wildfire in Australia 1021190,aus,AUS,-12.19772255,136.504892,25.3,28.3,22.8,68,26.3,0.2,7,Patchy rain possible,WF
09-08-2024,Wildfire in Australia 1021189,aus,AUS,-13.09149625,136.4282035,24.9,27.6,22.4,71,28.1,0.13,7,Patchy rain possible,WF
09-08-2024,Wildfire in Australia 1021221,aus,AUS,-18.69750043,128.5462381,30.6,36.5,23.5,28,19.1,0,10,Sunny,WF
09-08-2024,Wildfire in Australia 1021243,aus,AUS,-17.79690991,138.4898373,27.1,33,20.8,26,27.7,0,9,Sunny,WF
09-08-2024,"M 4.8 - 121 km SSE of Lorengau, Papua New Guinea",aus,PNG,-3.16310857,147.4855,26.3,29.6,24.4,84,15.1,5.06,7,Light rain shower,EQ
08-08-2024,Forest fires in Australia,aus,AUS,-20.2366019,135.017506,19,27.1,11.8,26,27.7,0,8,Sunny,WF
06-08-2024,Wildfire in Papua New Guinea 1021077,aus,PNG,-4.213881671,144.0099351,27.3,29.3,25.5,79,10.1,0.52,7,Patchy rain possible,WF
27-09-2024,Tropical Cyclone JEBI-24,aus,MNP,17.20073602,146.8,28,28.5,27.2,79,47.2,7.28,6,Light rain shower,TC
27-09-2024,"Burn Off, ERANGY SPRING RD",aus,AUS,-28.87127996,115.2829916,15.9,18.1,14.3,67,32.8,3.05,5,Light rain shower,Misc
27-09-2024,"Burn Off, WINTERGREENE DR",aus,AUS,-31.85620864,115.9324618,14.1,16.3,11.5,74,29.2,8.69,5,Light rain shower,Misc
27-09-2024,Drought in Australia,aus,AUS,-35.931,140.2383909,11.2,21.1,1.9,51,13.7,0,7,Sunny,DR
27-09-2024,"Burn Off, POWELL RD",aus,AUS,-32.55392397,115.7918782,14.4,15.9,12.8,73,43.6,8.97,5,Light rain shower,Misc
27-09-2024,"Bushfire, BRAND ST",aus,AUS,-33.95226009,116.1255676,8.3,10.6,4.8,97,15.5,8.7,4,Light rain shower,WF
27-09-2024,"M 4.5 - 30 km NE of Lufilufi, Samoa",aus,WSM,-13.62539143,-171.3992,27.2,27.6,26.7,77,28.4,11.14,7,Light rain shower,EQ
27-09-2024,"Burn Off, PINK LAKE RD",aus,AUS,-33.85070835,121.8585108,16.5,21.3,11.6,68,40.3,5.57,6,Patchy rain possible,Misc
27-09-2024,"Active Alarm, WAGIN",aus,AUS,-33.304562,117.346566,9.8,13.8,4.7,91,29.9,7.84,4,Light rain shower,Misc
27-09-2024,"Burn Off, WEABER PLAIN RD",aus,AUS,-15.60524,128.76615,31.9,37,27.1,46,16.2,0.93,9,Patchy rain possible,Misc
